airportId,iata,longitude,latitude
HKMS,MRE,35.008057,-1.406111
HKNW,WIL,36.81480026245117,-1.321720004081726
HKNY,NYK,37.041008,-0.062399
HKWJ,WJR,40.091599,1.73324
HLGD,SRX,16.5949993134,31.063499450699997
HLGT,GHT,10.142600059500001,25.1455993652
HLKF,AKF,23.31399917602539,24.178699493408203
HLLB,BEN,20.2695007324,32.096801757799994
HLLM,MJI,13.276000022888184,32.894100189208984
HLLQ,LAQ,21.96430015563965,32.788700103759766
HLLS,SEB,14.47249984741211,26.98699951171875
HLLT,TIP,13.1590003967,32.6635017395
HLMB,LMQ,19.576400756835938,30.37809944152832
HLTD,LTD,9.715310096740723,30.15169906616211
HRYG,GYI,29.258899688720703,-1.6771999597549438
HRYR,KGL,30.1395,-1.96863
HRZA,KME,28.907899856567383,-2.462239980697632
HSDN,DOG,30.430099487299998,19.153900146499996
HSFA,HGI,32.500556,10.529167
HSFS,ELF,25.324600219726562,13.614899635314941
HSKA,KSL,36.328800201416016,15.387499809265137
HSMN,MWE,31.8433333333,18.4433333333
HSOB,EBD,30.23270034790039,13.153200149536133
HSPN,PZU,37.234100341796875,19.4335994720459
HSSJ,JUB,31.6011009216,4.87201023102
HSSM,MAK,31.65220069885254,9.55897045135498
HSSS,KRT,32.553199768066406,15.589500427246094
HSWW,WUU,27.9750003815,7.7258300781199996
HTAR,ARK,36.63330078125,-3.3677899837493896
HTDA,DAR,39.202599,-6.87811
HTDO,DOD,35.752601623535156,-6.170440196990967
HTGW,MBI,33.273981,-8.919942
HTIR,IRI,35.75210189819336,-7.668630123138428
HTKJ,JRO,37.0745010376,-3.42940998077
HTLM,LKY,35.81829833984375,-3.376310110092163
HTMT,MYW,40.181800842285156,-10.339099884033203
HTMW,MWZ,32.932701110839844,-2.4444899559020996
HTPE,PMA,39.8114013671875,-5.257259845733643
HTTG,TGT,39.07120132446289,-5.092360019683838
HTZA,ZNZ,39.224899,-6.22202
HUAR,RUA,30.91699981689453,3.049999952316284
HUEN,EBB,32.443501,0.042386
HUGU,ULU,32.27180099487305,2.8055601119995117
HUSO,SRT,33.622798919677734,1.7276899814605713
IBL,IBL,35.452801,-21.708
ID-0017,AAP,117.249392,-0.374448
ID-ZGP,UGU,137.031998,-3.73956
ISG,ISG,124.245,24.396389
JGD,JGD,124.1175,50.371389
JIQ,JIQ,108.831111111,29.5133333333
JJD,JJD,-40.357338,-2.906425
KABE,ABE,-75.44080352783203,40.652099609375
KABI,ABI,-99.68190002440001,32.4113006592
KABQ,ABQ,-106.609001,35.040199
KABR,ABR,-98.42179870605469,45.449100494384766
KABY,ABY,-84.19450378417969,31.535499572753906
KACK,ACK,-70.06020355,41.25310135
KACT,ACT,-97.23049926757812,31.611299514770508
KACV,ACV,-124.109,40.978101
KACY,ACY,-74.57720184326172,39.45759963989258
KADW,ADW,-76.866997,38.810799
KAEX,AEX,-92.54979705810547,31.32740020751953
KAFW,AFW,-97.31880187990001,32.9875984192
KAGC,AGC,-79.9301986694336,40.354400634765625
KAGS,AGS,-81.9645004272461,33.36989974975586
KAHN,AHN,-83.32630157470703,33.94860076904297
KAKR,AKC,-81.466904,41.037498
KALB,ALB,-73.80169677734375,42.74829864501953
KALI,ALI,-98.02690124510002,27.740900039699998
KALM,ALM,-105.990997314,32.8399009705
KALN,ALN,-90.0459976196,38.89030075069999
KALO,ALO,-92.40029907226562,42.557098388671875
KALS,ALS,-105.866997,37.434898
KALW,ALW,-118.288002,46.09489822
KAMA,AMA,-101.706001,35.219398
KANB,ANB,-85.8581,33.5882
KAND,AND,-82.70939636230001,34.4945983887
KAOO,AOO,-78.31999969,40.29639816
KAPA,APA,-104.848999,39.57009888
KAPF,APF,-81.7752990723,26.1525993347
KAPG,APG,-76.1688,39.466202
KAPN,APN,-83.56030273,45.0780983
KARA,ARA,-91.883904,30.0378
KART,ART,-76.02169799804688,43.99190139770508
KASE,ASE,-106.8690033,39.22320175
KAST,AST,-123.878997803,46.158000946
KATL,ATL,-84.428101,33.6367
KATY,ATY,-97.15470123,44.91400146
KAUG,AUG,-69.7973022461,44.320598602299995
KAUS,AUS,-97.6698989868164,30.194499969482422
KAUW,AUW,-89.6266021729,44.9262008667
KAVL,AVL,-82.541801,35.436199
KAVP,AVP,-75.72339630130001,41.338500976599995
KAXN,AXN,-95.39469909670001,45.8662986755
KAZO,AZO,-85.5521011352539,42.234901428222656
KBAB,BAB,-121.43699646,39.136100769
KBAD,BAD,-93.6626968384,32.5018005371
KBAF,BAF,-72.715599,42.157799
KBAK,CLU,-85.8963012695,39.2619018555
KBBD,BBD,-99.3238983154,31.1793003082
KBCE,BCE,-112.144996643,37.706401825
KBDE,BDE,-94.612197876,48.7284011841
KBDL,BDL,-72.68319702149999,41.9388999939
KBDR,BDR,-73.1261978149414,41.16350173950195
KBED,BED,-71.28900146,42.47000122
KBFD,BFD,-78.64009857177734,41.8031005859375
KBFF,BFF,-103.5960007,41.87400055
KBFI,BFI,-122.302001953125,47.529998779296875
KBFL,BFL,-119.0569992,35.43360138
KBFM,BFM,-88.06809997559999,30.626800537100003
KBGM,BGM,-75.97979736,42.20869827
KBGR,BGR,-68.8281021118164,44.80739974975586
KBHB,BHB,-68.3615036,44.45000076
KBHM,BHM,-86.75350189,33.56290054
KBIF,BIF,-106.3799973,31.84950066
KBIH,BIH,-118.363998413,37.3731002808
KBIL,BIL,-108.54299926757812,45.807701110839844
KBIS,BIS,-100.74600219726562,46.772701263427734
KBIX,BIX,-88.92440032959999,30.4104003906
KBJC,BJC,-105.1169968,39.90879822
KBJI,BJI,-94.93370056,47.50939941
KBKE,BKE,-117.808998108,44.837299346900004
KBKF,BFK,-104.751998901,39.701698303200004
KBKL,BKL,-81.68329620361328,41.51750183105469
KBKW,BKW,-81.1241989136,37.787300109899995
KBLF,BLF,-81.20770263671875,37.295799255371094
KBLH,BLH,-114.717002869,33.6192016602
KBLI,BLI,-122.53800201416016,48.79280090332031
KBLV,BLV,-89.835197,38.5452
KBMG,BMG,-86.61669921875,39.145999908447266
KBMI,BMI,-88.91590118,40.47710037
KBNA,BNA,-86.6781997680664,36.1245002746582
KBNO,BNO,-118.955001831,43.5918998718
KBOI,BOI,-116.223,43.5644
KBOS,BOS,-71.00520325,42.36429977
KBPI,BPI,-110.1110001,42.58509827
KBPK,WMH,-92.47049713130001,36.3689002991
KBPT,BPT,-94.02069854736328,29.9507999420166
KBQK,BQK,-81.46649932861328,31.258800506591797
KBRD,BRD,-94.13809967,46.39830017
KBRL,BRL,-91.12550354003906,40.783199310302734
KBRO,BRO,-97.4259033203125,25.90679931640625
KBTL,BTL,-85.251503,42.307301
KBTM,BTM,-112.49700164794922,45.95479965209961
KBTR,BTR,-91.149597,30.533199
KBTV,BTV,-73.15329742429999,44.471900939899996
KBUF,BUF,-78.73220062,42.94049835
KBUR,BUR,-118.35900115966797,34.20069885253906
KBVI,BFP,-80.39140319820001,40.7724990845
KBVY,BVY,-70.916496,42.584202
KBWG,BWG,-86.41970062259999,36.964500427199994
KBWI,BWI,-76.668297,39.1754
KBYH,BYH,-89.94400024410001,35.9642982483
KBYI,BYI,-113.772003174,42.542598724399994
KBYS,BYS,-116.629997253,35.2804985046
KBZN,BZN,-111.1529999,45.77750015
KCAE,CAE,-81.11949920654297,33.93880081176758
KCAK,CAK,-81.44219970703125,40.916099548339844
KCAR,CAR,-68.0178985596,46.871498107899995
KCBM,CBM,-88.44380187990001,33.6437988281
KCCY,CCY,-92.6108016968,43.0726013184
KCDC,CDC,-113.0989990234375,37.70100021362305
KCDR,CDR,-103.095001221,42.837600708
KCDS,CDS,-100.288002014,34.4337997437
KCEC,CEC,-124.2369995,41.78020096
KCEF,CEF,-72.53479767,42.19400024
KCEW,CEW,-86.522102356,30.778799057
KCGF,CGF,-81.4863967896,41.5651016235
KCGI,CGI,-89.57080078125,37.22529983520508
KCHA,CHA,-85.20379638671875,35.035301208496094
KCHO,CHO,-78.4529037475586,38.13859939575195
KCHS,CHS,-80.04049683,32.89860153
KCID,CID,-91.71080017089844,41.884700775146484
KCIU,CIU,-84.47239685058594,46.25080108642578
KCKB,CKB,-80.2281036377,39.2966003418
KCLE,CLE,-81.8498001099,41.4117012024
KCLL,CLL,-96.36380005,30.58860016
KCLM,CLM,-123.5,48.120201110839844
KCLT,CLT,-80.94309997558594,35.2140007019043
KCMH,CMH,-82.891899,39.998001
KCMI,CMI,-88.27809906,40.03919983
KCMX,CMX,-88.48909759521484,47.168399810791016
KCNM,CNM,-104.26300048828125,32.337501525878906
KCNU,CNU,-95.4850997925,37.668800354
KCOD,COD,-109.024002075,44.520198822
KCOE,COE,-116.8199997,47.77429962
KCOF,COF,-80.6100997925,28.2348995209
KCON,CON,-71.50229645,43.20270157
KCOS,COS,-104.700996,38.805801
KCOU,COU,-92.219597,38.8181
KCPR,CPR,-106.463997,42.908001
KCRE,CRE,-78.72389984130001,33.8116989136
KCRG,CRG,-81.51439666750001,30.3362998962
KCRP,CRP,-97.5011978149414,27.77039909362793
KCRQ,CLD,-117.2799988,33.12829971
KCRW,CRW,-81.59320068359375,38.37310028076172
KCSG,CSG,-84.93890380859375,32.516300201416016
KCSV,CSV,-85.08499908450001,35.9513015747
KCTB,CTB,-112.375999451,48.6083984375
KCUB,CUB,-80.9952011108,33.970500946
KCVG,CVG,-84.667801,39.048801
KCVO,CVO,-123.2900009,44.49720001
KCVS,CVS,-103.321998596,34.3828010559
KCWA,CWA,-89.6668014526,44.7775993347
KCXO,CXO,-95.414497,30.351801
KCYS,CYS,-104.8119965,41.15570068
KCZ,KCZ,133.668938,33.546259
KDAA,DAA,-77.1809997559,38.715000152600005
KDAB,DAB,-81.058098,29.179899
KDAG,DAG,-116.7870026,34.85369873
KDAL,DAL,-96.851799,32.847099
KDAN,DAN,-79.33609771728516,36.572898864746094
KDAY,DAY,-84.21939849853516,39.902400970458984
KDBQ,DBQ,-90.70950317,42.40200043
KDCA,DCA,-77.037697,38.8521
KDDC,DDC,-99.9655990600586,37.76340103149414
KDEC,DEC,-88.8656997680664,39.834598541259766
KDEN,DEN,-104.672996521,39.861698150635
KDET,DET,-83.00990295,42.40919876
KDFW,DFW,-97.038002,32.896801
KDHN,DHN,-85.44960021972656,31.321300506591797
KDHT,DHT,-102.54699707,36.0225982666
KDIK,DIK,-102.802001953,46.7974014282
KDLF,DLF,-100.778002,29.359501
KDLH,DLH,-92.19360351559999,46.8420982361
KDLS,DLS,-121.166999817,45.6184997559
KDMA,DMA,-110.883003235,32.1665000916
KDMN,DMN,-107.721000671,32.262298584
KDNL,DNL,-82.0393981934,33.4664993286
KDOV,DOV,-75.46600342,39.12950134
KDPA,DPA,-88.24859619,41.90779877
KDRA,DRA,-116.032997,36.6194
KDRI,DRI,-93.33989715579999,30.8316993713
KDRT,DRT,-100.927001953,29.3742008209
KDSM,DSM,-93.66310119628906,41.534000396728516
KDTW,DTW,-83.35340118408203,42.212398529052734
KDUG,DUG,-109.603996277,31.4689998627
KDUJ,DUJ,-78.8986969,41.17829895
KDYS,DYS,-99.854598999,32.4207992554
KEAT,EAT,-120.207000732,47.3988990784
KEAU,EAU,-91.48429870605469,44.86579895019531
KECG,ECG,-76.17459869,36.26060104
KECP,ECP,-85.795414,30.357106
KEDW,EDW,-117.884003,34.905399
KEED,EED,-114.623001099,34.7663002014
KEEN,EEN,-72.27079772949219,42.898399353027344
KEFD,EFD,-95.1587982178,29.607299804700002
KEGE,EGE,-106.9179993,39.64260101
KEGI,EGI,-86.52290344,30.65040016
KEKA,EKA,-124.112998962,40.803398132299996
KEKN,EKN,-79.85710144,38.88940048
KEKO,EKO,-115.79199981689453,40.82490158081055
KELD,ELD,-92.81330108642578,33.22100067138672
KELM,ELM,-76.8916015625,42.1599006652832
KELO,LYU,-91.83070374,47.82450104
KELP,ELP,-106.3779984,31.80719948
KELY,ELY,-114.8420029,39.29970169
KEND,END,-97.9164962769,36.339199066199996
KENV,ENV,-114.03099823,40.7187004089
KENW,ENW,-87.92780304,42.59569931
KERI,ERI,-80.1738667488,42.0831270134
KESF,ESF,-92.2957992554,31.3948993683
KEUG,EUG,-123.21199798583984,44.12459945678711
KEVV,EVV,-87.5324020386,38.0369987488
KEVW,EVW,-111.0350037,41.27479935
KEWB,EWB,-70.95690155029297,41.67610168457031
KEWN,EWN,-77.04290008539999,35.0730018616
KEWR,EWR,-74.168701171875,40.692501068115234
KEYW,EYW,-81.75959777832031,24.556100845336914
KFAF,FAF,-76.60880279540001,37.132499694799996
KFAR,FAR,-96.81580352783203,46.92070007324219
KFAT,FAT,-119.718002,36.776199
KFAY,FAY,-78.88030242919922,34.9911994934082
KFBG,FBG,-78.93669891,35.13180161
KFCS,FCS,-104.7570038,38.67839813
KFDY,FDY,-83.66870117190001,41.013500213600004
KFFO,FFO,-84.0483016968,39.8260993958
KFHU,FHU,-110.348225,31.587383
KFKL,FKL,-79.8603973389,41.3778991699
KFLG,FLG,-111.6709976,35.13850021
KFLL,FLL,-80.152702,26.072599
KFLO,FLO,-79.7238998413086,34.18539810180664
KFME,FME,-76.7593994141,39.08539962769999
KFMN,FMN,-108.230003357,36.741199493399996
KFMY,FMY,-81.86329650879999,26.58659935
KFNT,FNT,-83.74359893798828,42.96540069580078
KFOD,FOD,-94.19259644,42.55149841
KFOE,FOE,-95.66359710690001,38.950901031499995
KFPR,FPR,-80.36830139,27.49510002
KFRG,FRG,-73.4133987427,40.7288017273
KFRI,FRI,-96.76450348,39.05530167
KFSD,FSD,-96.741897583,43.582000732400004
KFSI,FSI,-98.40219879,34.64979935
KFSM,FSM,-94.36740112304688,35.33660125732422
KFST,FST,-102.916000366,30.9157009125
KFTK,FTK,-85.9720993042,37.907100677500004
KFTW,FTW,-97.362396,32.819801
KFTY,FTY,-84.5214004517,33.7790985107
KFWA,FWA,-85.19509888,40.97850037
KFXE,FXE,-80.1707000732,26.1972999573
KFYV,FYV,-94.17009735107422,36.00510025024414
KGCC,GCC,-105.539001465,44.348899841299996
KGCK,GCK,-100.723999023,37.9275016785
KGCN,GCN,-112.14700317382812,35.95240020751953
KGDV,GDV,-104.8069992,47.13869858
KGEG,GEG,-117.53399658203125,47.61989974975586
KGFK,GFK,-97.176102,47.949299
KGFL,GFL,-73.6102981567,43.3412017822
KGGG,GGG,-94.71150207519531,32.38399887084961
KGGW,GGW,-106.614998,48.212502
KGJT,GJT,-108.527000427,39.1223983765
KGLD,GLD,-101.6989975,39.37060165
KGLH,GLH,-90.98560333251953,33.4828987121582
KGLS,GLS,-94.86039733886719,29.265300750732422
KGMU,GMU,-82.34999847410002,34.847900390599996
KGNV,GNV,-82.2717971802,29.6900997162
KGON,GON,-72.04509735107422,41.330101013183594
KGPI,FCA,-114.25599670410156,48.31050109863281
KGPT,GPT,-89.07009887695312,30.40730094909668
KGRB,GRB,-88.12960052490234,44.48509979248047
KGRF,GRF,-122.5810013,47.07920074
KGRI,GRI,-98.30960083007812,40.967498779296875
KGRK,GRK,-97.82890319820001,31.067199707
KGRR,GRR,-85.52279663,42.88079834
KGSB,GSB,-77.96060181,35.33940125
KGSO,GSO,-79.93730163574219,36.097801208496094
KGSP,GSP,-82.2189025879,34.8956985474
KGTF,GTF,-111.3710022,47.48199844
KGTR,GTR,-88.5914001465,33.450298309299995
KGUP,GUP,-108.789001465,35.511100769
KGUS,GUS,-86.1520996094,40.648101806599996
KGUY,GUY,-101.508003235,36.6851005554
KGWO,GWO,-90.0847015381,33.4943008423
KGYY,GYY,-87.41280364990234,41.61629867553711
KHBG,HBG,-89.25279999,31.26479912
KHBR,HBR,-99.051313,34.991317
KHFD,HFD,-72.649398803711,41.736698150635
KHGR,HGR,-77.72949982,39.707901
KHHR,HHR,-118.334999,33.922798
KHIB,HIB,-92.83899689,47.38660049
KHIF,HIF,-111.973086,41.12403
KHIO,HIO,-122.949997,45.540401
KHKY,HKY,-81.38950348,35.74110031
KHLG,HLG,-80.6463012695,40.1749992371
KHLN,HLN,-111.98300170898438,46.6068000793457
KHLR,HLR,-97.71450042720001,31.138700485199998
KHMN,HMN,-106.107002258,32.8525009155
KHOB,HOB,-103.2170029,32.6875
KHON,HON,-98.22850036621094,44.38520050048828
KHOP,HOP,-87.49620056150002,36.668598175
KHOT,HOT,-93.09619903564453,34.47800064086914
KHOU,HOU,-95.27890015,29.64539909
KHPN,HPN,-73.70760345458984,41.06700134277344
KHQM,HQM,-123.93699646,46.971199035599994
KHRL,HRL,-97.65440368652344,26.228500366210938
KHRO,HRO,-93.15470123291016,36.26150131225586
KHST,HST,-80.38359833,25.48859978
KHSV,HSV,-86.775100708008,34.637199401855
KHTS,HTS,-82.55799866,38.36669922
KHUA,HUA,-86.68479919,34.67869949
KHUF,HUF,-87.307602,39.4515
KHUL,HUL,-67.792098999,46.1231002808
KHUT,HUT,-97.86060333250002,38.0654983521
KHVN,HVN,-72.88680267,41.26369858
KHVR,HVR,-109.762001,48.54299927
KHYA,HYA,-70.28040314,41.66930008
KHYR,HYR,-91.44429779050002,46.025199890100005
KHYS,HYS,-99.27320099,38.84220123
KIAB,IAB,-97.26820374,37.62189865
KIAD,IAD,-77.45580292,38.94449997
KIAG,IAG,-78.94619750976562,43.1072998046875
KIAH,IAH,-95.34140014648438,29.984399795532227
KICT,ICT,-97.433098,37.649899
KIDA,IDA,-112.070999,43.514599
KIKK,IKK,-87.8462982178,41.07139968869999
KILG,ILG,-75.60649872,39.67869949
KILM,ILM,-77.90260314941406,34.270599365234375
KILN,ILN,-83.792098999,39.427898407
KIND,IND,-86.294403,39.7173
KINK,INK,-103.200996399,31.779600143399996
KINL,INL,-93.4030990600586,48.566200256347656
KINT,INT,-80.22200012207031,36.13370132446289
KINW,INW,-110.722999573,35.021900177
KIPL,IPL,-115.57900238,32.834201812699995
KIPT,IPT,-76.92109680175781,41.241798400878906
KIRK,IRK,-92.5448989868164,40.09349822998047
KISM,ISM,-81.4371032715,28.2898006439
KISO,ISO,-77.60880279540001,35.331401825
KISP,ISP,-73.10019684,40.79520035
KITH,ITH,-76.4583969116211,42.49100112915039
KIWA,AZA,-111.6549988,33.30780029
KJAC,JAC,-110.73799896240234,43.6072998046875
KJAN,JAN,-90.0758972168,32.3111991882
KJAX,JAX,-81.68789672851562,30.49410057067871
KJBR,JBR,-90.64640045166016,35.83169937133789
KJCT,JCT,-99.7634963989,30.5112991333
KJFK,JFK,-73.7789,40.639801
KJHW,JHW,-79.25800323,42.15340042
KJLN,JLN,-94.49829864501953,37.151798248291016
KJMS,JMS,-98.67819977,46.92969894
KJST,JST,-78.83390045166016,40.31610107421875
KJXN,JXN,-84.45939636230001,42.259799957300004
KKLS,KLS,-122.898002625,46.11800003049999
KLAF,LAF,-86.93689727783203,40.41230010986328
KLAL,LAL,-82.018602,27.988899
KLAN,LAN,-84.58740234375,42.77870178222656
KLAR,LAR,-105.67500305175781,41.31209945678711
KLAS,LAS,-115.1520004,36.08010101
KLAW,LAW,-98.4166030884,34.5676994324
KLAX,LAX,-118.407997,33.942501
KLBB,LBB,-101.822998,33.663601
KLBE,LBE,-79.40480042,40.27590179
KLBF,LBF,-100.6839981,41.12620163
KLBL,LBL,-100.9599991,37.0442009
KLBT,LBT,-79.05940246579999,34.6099014282
KLBX,LJN,-95.462097168,29.1086006165
KLCH,LCH,-93.22329711914062,30.126100540161133
KLCK,LCK,-82.927803,39.813801
KLEB,LEB,-72.30419921880001,43.626098632799994
KLEE,LEE,-81.80870056,28.82309914
KLEX,LEX,-84.60590362548828,38.0364990234375
KLFI,LFI,-76.360496521,37.082901001
KLFK,LFK,-94.75,31.2339992523
KLFT,LFT,-91.98760223,30.20529938
KLGA,LGA,-73.872597,40.777199
KLGB,LGB,-118.152,33.817699
KLGU,LGU,-111.851997375,41.7911987305
KLIT,LIT,-92.2242965698,34.729400634799994
KLMT,LMT,-121.733002,42.156101
KLND,LND,-108.730003357,42.8152008057
KLNK,LNK,-96.75920104980469,40.85100173950195
KLNS,LNS,-76.29609680175781,40.121700286865234
KLOL,LOL,-118.565002441,40.0663986206
KLOU,LOU,-85.6636962891,38.2280006409
KLOZ,LOZ,-84.08489990230001,37.0821990967
KLRD,LRD,-99.46160125732422,27.543800354003906
KLRF,LRF,-92.14969635010002,34.916900634799994
KLRU,LRU,-106.9219970703125,32.289398193359375
KLSE,LSE,-91.256699,43.879002
KLSF,LSF,-84.9913024902,32.337299346900004
KLSV,LSV,-115.033996582,36.2361984253
KLTS,LTS,-99.2667007446,34.667098999
KLUF,LUF,-112.383003235,33.534999847399995
KLUK,LUK,-84.41860199,39.10329819
KLVM,LVM,-110.447998047,45.6994018555
KLVS,LVS,-105.141998291,35.6542015076
KLWB,LWB,-80.3994979858,37.8582992554
KLWM,LWM,-71.1233978271,42.717201232899995
KLWS,LWS,-117.01499938964844,46.3745002746582
KLWT,LWT,-109.46700286865234,47.04930114746094
KLYH,LYH,-79.20040130615234,37.326698303222656
KMAF,MAF,-102.2020034790039,31.9424991607666
KMBG,MBG,-100.4079971,45.54650116
KMBS,MBS,-84.07959747314453,43.532901763916016
KMCB,MCB,-90.471901,31.178499
KMCC,MCC,-121.401001,38.66759872
KMCE,MCE,-120.5139999,37.28469849
KMCF,MCF,-82.52120209,27.84930038
KMCI,MCI,-94.713898,39.2976
KMCK,MCK,-100.5920029,40.20629883
KMCN,MCN,-83.64920043945312,32.69279861450195
KMCO,MCO,-81.30899810791016,28.429399490356445
KMCW,MCW,-93.3312988281,43.157798767100005
KMDH,MDH,-89.25199890136719,37.778099060058594
KMDT,MDT,-76.7633972168,40.1935005188
KMDW,MDW,-87.752403,41.785999
KMEI,MEI,-88.75189971923828,32.33259963989258
KMEM,MEM,-89.97669982910156,35.04240036010742
KMER,MER,-120.5680008,37.38050079
KMFD,MFD,-82.5166015625,40.82139968869999
KMFE,MFE,-98.23860168,26.17580032
KMFR,MFR,-122.87300109863281,42.37419891357422
KMGE,MGE,-84.51629639,33.91540146
KMGM,MGM,-86.39399719,32.30059814
KMGW,MGW,-79.91629791,39.64289856
KMHK,MHK,-96.6707992553711,39.14099884033203
KMHR,MHR,-121.2979965,38.55390167
KMHT,MHT,-71.435699,42.932598
KMIA,MIA,-80.29060363769531,25.79319953918457
KMIB,MIB,-101.358002,48.4156
KMIE,MIE,-85.3958969116211,40.2422981262207
KMIV,MIV,-75.072197,39.367802
KMKC,MKC,-94.5927963256836,39.123199462890625
KMKE,MKE,-87.89659881591797,42.947200775146484
KMKG,MKG,-86.238197,43.169498
KMKL,MKL,-88.915604,35.599899
KMLB,MLB,-80.64530181884766,28.102800369262695
KMLC,MLC,-95.783501,34.882401
KMLI,MLI,-90.50749969482422,41.44850158691406
KMLS,MLS,-105.88600158691406,46.428001403808594
KMLU,MLU,-92.0376968383789,32.51089859008789
KMMT,MMT,-80.80130005,33.92079926
KMMU,MMU,-74.41490173339844,40.799400329589844
KMOB,MOB,-88.242797851562,30.691200256348
KMOD,MOD,-120.9540024,37.62580109
KMOT,MOT,-101.27999877929688,48.2593994140625
KMPV,MPV,-72.56230164,44.20349884
KMQY,MQY,-86.5201034546,36.0089988708
KMRB,MRB,-77.98459625,39.40190125
KMRY,MRY,-121.84300231933594,36.58700180053711
KMSL,MSL,-87.61019897,34.74530029
KMSN,MSN,-89.3375015258789,43.13990020751953
KMSO,MSO,-114.0910034,46.91630173
KMSP,MSP,-93.221802,44.882
KMSS,MSS,-74.84559631347656,44.93579864501953
KMSY,MSY,-90.25800323486328,29.99340057373047
KMTC,MTC,-82.836919,42.613463
KMTH,MTH,-81.051399,24.726101
KMTJ,MTJ,-107.893997192,38.509799957300004
KMTN,MTN,-76.413803,39.325699
KMUI,MUI,-76.569397,40.434799
KMUO,MUO,-115.872002,43.043598
KMWH,MWH,-119.3199997,47.20769882
KMXF,MXF,-86.365799,32.3829
KMYL,MYL,-116.1009979,44.88970184
KMYR,MYR,-78.9282989502,33.6796989441
KMYV,MYV,-121.5699997,39.09780121
KNBG,NBG,-90.03500366,29.82530022
KNEL,NEL,-74.353302,40.03329849
KNEW,NEW,-90.028297424316,30.042400360107
KNFL,NFL,-118.7009964,39.41659927
KNFW,FWH,-97.4414978,32.76919937
KNGU,NGU,-76.289299,36.937599
KNHK,NHK,-76.411797,38.285999
KNHZ,NHZ,-69.93859863,43.89220047
KNIP,NIP,-81.680603,30.2358
KNJK,NJK,-115.671996,32.829201
KNKX,NKX,-117.1429977,32.86840057
KNLC,NLC,-119.9520035,36.33300018
KNPA,NPA,-87.31860352,30.35269928
KNQA,NQA,-89.8703,35.356701
KNQI,NQI,-97.8097000122,27.5072002411
KNQX,NQX,-81.68890381,24.57579994
KNRB,NRB,-81.42469788,30.39109993
KNSE,NSE,-87.02189636,30.7241993
KNTD,NTD,-119.121002197,34.120300293
KNTU,NTU,-76.033501,36.820702
KNUQ,NUQ,-122.049004,37.4161
KNUW,NUW,-122.655998,48.351799
KNYL,YUM,-114.6060028,32.65660095
KNZY,NZY,-117.2149963,32.69919968
KOAJ,OAJ,-77.61209869380001,34.8292007446
KOAK,OAK,-122.221001,37.721298
KOFF,OFF,-95.912498474121,41.118301391602
KOFK,OFK,-97.435096740723,41.985500335693
KOGB,OGB,-80.859497070312,33.456798553467
KOGD,OGD,-112.0120010376,41.195899963379
KOKC,OKC,-97.60070037841797,35.39310073852539
KOLF,OLF,-105.574996948,48.094501495399996
KOLM,OLM,-122.9029999,46.9693985
KOLS,OLS,-110.848,31.4177
KOMA,OMA,-95.894096,41.3032
KONP,ONP,-124.057999,44.580399
KONT,ONT,-117.60099792480469,34.055999755859375
KOPF,OPF,-80.278397,25.907
KOQU,NCO,-71.412101745605,41.597099304199
KORD,ORD,-87.9048,41.9786
KORF,ORF,-76.20120239257812,36.89459991455078
KORH,ORH,-71.87570190429688,42.26729965209961
KOSH,OSH,-88.55699920654297,43.98440170288086
KOSU,OSU,-83.072998,40.0798
KOTH,OTH,-124.24600219726562,43.41709899902344
KOTM,OTM,-92.44789886,41.10660172
KOWB,OWB,-87.16680145,37.74010086
KOWD,OWD,-71.1728973389,42.1904983521
KOXR,OXR,-119.20700073242,34.200801849365
KOZR,OZR,-85.71340179,31.27569962
KP-0032,RGO,129.647555,41.428538
KPAE,PAE,-122.2819977,47.90629959
KPAH,PAH,-88.7738037109375,37.06079864501953
KPAM,PAM,-85.57540130619999,30.0695991516
KPBF,PBF,-91.9356,34.1731
KPBG,PBG,-73.46810150146484,44.650901794433594
KPBI,PBI,-80.09559631347656,26.68320083618164
KPDK,PDK,-84.3020019531,33.8755989075
KPDT,PDT,-118.841003418,45.695098877
KPDX,PDX,-122.5979996,45.58869934
KPGA,PGA,-111.447998,36.92610168
KPGV,PGV,-77.38529968,35.6352005
KPHF,PHF,-76.49299622,37.13190079
KPHL,PHL,-75.24109649658203,39.87189865112305
KPHX,PHX,-112.01200103759766,33.43429946899414
KPIA,PIA,-89.6932983398,40.664199829100006
KPIB,PIB,-89.33709716796875,31.467100143432617
KPIE,PIE,-82.68740082,27.91020012
KPIH,PIH,-112.59600067138672,42.9098014831543
KPIR,PIR,-100.2860031,44.38270187
KPIT,PIT,-80.23290253,40.49150085
KPKB,PKB,-81.43920135498047,39.34510040283203
KPLN,PLN,-84.79669952,45.57089996
KPMD,PMD,-118.0849991,34.62939835
KPNA,PWY,-109.8069992,42.79550171
KPNC,PNC,-97.09980011,36.73199844
KPNE,PNE,-75.010597,40.081902
KPNS,PNS,-87.1866,30.4734
KPOB,POB,-79.014503479004,35.1708984375
KPOE,POE,-93.1917038,31.0447998
KPOU,POU,-73.88420104980469,41.6265983581543
KPQI,PQI,-68.0448,46.688999
KPRB,PRB,-120.6269989,35.67290115
KPRC,PRC,-112.419998,34.654499
KPRX,PRX,-95.450798034668,33.636600494385
